"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2020,5,133997280,60,1,15980168
2020,12,134001393,0.137,3,15983100
2020,12,134001461,0.088,3,15983118
2020,8,134001783,6,9,15980227
2020,12,133997851,1,1,15980240
2020,11,134002488,2,9,15980296
2020,4,134003188,,,15983339
2020,12,133998973,1,1,15983411
2020,5,134003833,3,1,15980383
2020,12,134004169,0.5,3,15980414
2020,12,133979151,0.162,3,15978535
2020,12,133981907,0.07,3,15966034
2020,4,133979534,0.035,3,15978589
2020,16,133979544,1,1,15978590
2020,5,133979544,2,1,15966138
2020,17,133985672,,,15978824
2020,5,133984744,14,1,15966211
2020,12,133985126,,,15966287
2020,16,133986028,1,9,15978935
2020,5,133986274,1,3,15966640
2020,5,133986729,0.001,1,15979128
2020,5,133987072,10,1,15966837
2020,13,133989888,0.31,3,15966868
2020,11,133987625,2,9,15979348
2020,12,133987625,0.028,3,15979349
2020,15,133987625,10,9,15979350
2020,16,133988395,0.152,3,15979544
2020,12,133988395,0.17,3,15967173
2020,5,133988395,10.733,3,15979543
2020,12,133991249,0.032,3,15979554
2020,16,133991354,0.045,3,15967197
2020,5,133991354,0.474,3,15979566
2020,12,133991354,0.177,3,15979567
2020,8,133988689,5,9,15967200
2020,12,133988689,126,1,15967198
2020,5,133988689,1,1,15967199
2020,5,133991406,9.003,1,15967201
2020,5,133988765,15.089,1,15967204
2020,5,133989067,0.105,3,15979589
2020,5,133989156,4.462,3,15979623
2020,12,133989184,0.7,1,15979638
2020,5,133989201,14.3,1,15979646
2020,18,133989201,,,15979648
2020,16,133989201,61,9,15979647
2020,2,133989267,0.158,3,15979678
2020,5,133989267,0.402,3,15979679
2020,5,133989323,0.493,3,15979698
2020,4,133989375,2,1,15979710
2020,5,133989481,1.552,3,15979719
2020,5,133994589,,,15979737
2020,5,133994602,0.317,3,15979741
2020,5,133994603,0.776,3,15979742
2020,5,133994794,464,1,15979766
2020,4,133994809,1,9,15979769
2020,17,133994809,1,9,15979771
2020,5,133994809,1,1,15979770
2020,12,133994828,1,1,15979774
2020,5,133994831,30,1,15979775
2020,8,133994857,,,15979778
2020,4,133994875,,,15979781
2020,5,133994880,0.388,3,15979783
2020,2,133994880,0.07,3,15979782
2020,5,133994956,0.035,3,15979798
2020,5,133995066,5,4,15979826
2020,5,133995082,14,4,15979831
2020,4,133993228,,,15982513
2020,5,133995889,1,1,15982560
2020,5,133993711,1,1,15982577
2020,5,136748996,0.035,3,16458765
2020,12,136749067,0.07,3,16458828
2020,5,136749092,0.035,3,16458843
2020,5,136749885,0.07,3,16458849
2020,5,136749131,0.035,3,16458870
2020,12,136749131,0.176,3,16429088
2020,12,136749927,0.017,3,16429091
2020,5,136749144,0.123,3,16429095
2020,17,136749162,2,9,16458889
2020,12,136749162,1,11,16458888
2020,12,136749162,0.035,3,16458887
2020,5,136749174,0.035,3,16458901
2020,5,136749964,0.285,3,16429129
2020,12,136749243,0.003,3,16458958
2020,12,136749993,0.105,3,16458961
2020,11,136749993,0.035,3,16458962
2020,5,136749993,0.246,3,16429153
2020,5,136749260,,,16458969
2020,5,136749264,0.035,3,16429165
2020,5,136750002,0.07,3,16429166
2020,11,136749271,0.105,3,16429169
2020,5,136750010,0.035,3,16458986
2020,12,136750023,0.493,3,16429184
2020,13,136749283,15,9,16458998
2020,5,136749283,0.035,3,16458997
2020,5,136750031,0.07,3,16429198
2020,16,136749294,4,9,16459009
2020,4,136749294,0.035,3,16459008
2020,12,136750042,0.105,3,16459017
2020,17,136749308,5,9,16429217
2020,5,136749308,0.07,3,16459025
2020,5,136749310,84,3,16459027
2020,12,136749351,0.705,3,16459069
2020,5,136749351,0.352,3,16459068
2020,12,136750114,0.035,3,16429284
2020,12,136750118,0.035,3,16459087
2020,5,136750135,0.123,3,16429297
2020,5,136750138,0.017,3,16429300
2020,5,136750141,0.105,3,16429302
2020,5,136749406,0.008,3,16459115
2020,12,136749406,0.017,3,16459116
2020,5,136749418,,,16429311
2020,12,136750151,0.007,3,16459128
2020,5,136749425,0.088,3,16459139
2020,17,136749428,0.07,3,16459145
2020,5,136749428,12.746,3,16459144
2020,5,136749434,0.035,3,16459152
2020,12,136750161,0.07,3,16429319
2020,5,136750161,0.07,3,16459153
2020,5,136750166,0.141,3,16429321
2020,5,136750170,0.035,3,16429325
2020,5,136750177,0.105,3,16429332
2020,12,136749449,0.017,3,16459173
2020,5,136749449,0.079,3,16459172
2020,12,136749454,0.035,3,16459180
2020,12,136750187,128,7,16459181
2020,5,136750187,0.07,3,16429343
2020,8,136749461,0.105,3,16459192
2020,5,136749461,1.093,3,16459191
2020,4,136749461,0.105,3,16459190
2020,5,136750196,0.776,3,16459193
2020,5,136749484,,,16459221
2020,5,136750216,0.035,3,16459223
2020,5,136749507,0.516,3,16429375
2020,5,136750227,0.07,3,16459239
2020,12,136750236,1,9,16429390
2020,5,136749519,0.176,3,16459249
2020,12,136750247,0.017,3,16459270
2020,5,136750247,0.352,3,16459269
2020,5,136750250,0.211,3,16429401
2020,5,136750268,0.105,3,16459285
2020,12,136750266,0.035,3,16429415
2020,8,136750270,1,9,16459294
2020,5,136749552,0.035,3,16459301
2020,2,136749552,0.017,3,16459300
2020,5,136749563,1,3,16459307
2020,5,136754579,2,3,16459315
2020,5,136750298,0.141,3,16459318
2020,4,136750298,0.035,3,16429433
2020,8,136750298,2,9,16459319
2020,12,136754605,0.493,3,16429442
2020,8,136754605,4,9,16459333
2020,13,136754605,2,9,16429443
2020,5,136750316,0.105,3,16429446
2020,5,136754623,0.07,3,16429454
2020,5,136754637,1.763,3,16429462
2020,5,136750349,0.282,3,16429478
2020,12,136750356,0.091,3,16459376
2020,12,136754667,0.035,3,16429486
2020,4,136754667,0.07,3,16429485
2020,15,136750369,2,9,16429494
2020,4,136750369,0.035,3,16429493
2020,5,136754688,0.176,3,16459409
2020,5,136754693,,,16459414
2020,5,136754696,32,3,16459415
2020,4,136754725,0.07,3,16429521
2020,5,136754732,80,3,16459451
2020,5,136750404,224.8,3,16459450
2020,4,136750407,0.052,3,16429528
2020,5,136750409,442.88,3,16429529
2020,5,136750421,0.176,3,16429540
2020,5,136750423,142.24,3,16459470
2020,5,136750424,1,11,16429542
2020,4,136754764,0.035,3,16459481
2020,12,136750449,10.37,3,16459492
2020,8,136750449,0.493,3,16459491
2020,5,136754777,0.176,3,16429570
2020,16,136754777,4,9,16429572
2020,9,136754777,1,9,16429571
2020,5,136750477,0.194,3,16429593
2020,12,136750480,0.035,3,16429595
2020,15,136750480,13,9,16429596
2020,5,136754825,0.141,3,16459529
2020,5,136754828,0.035,3,16459530
2020,8,136750515,0.141,3,16429625
2020,8,136750518,32,9,16459547
2020,5,136750525,0.035,3,16459553
2020,12,136754859,0.035,3,16459554
2020,5,136754880,6672,3,16459567
2020,12,136754880,0.176,3,16429647
2020,8,136754880,11,9,16429646
2020,12,135802953,0.017,3,16268303
2020,2,135799017,0.014,3,16268344
2020,4,135803480,1,1,16272533
2020,5,135797971,0.07,3,16262292
2020,12,135803480,1,1,16268382
2020,5,135803775,1,11,16268455
2020,12,135804866,0.001,1,16268470
2020,5,135804866,0.001,1,16272643
2020,12,135805145,0.8,1,16272727
2020,5,135805347,,,16272788
2020,12,135805407,0.021,3,16268536
2020,5,135803480,1,1,16272535
2020,12,135797724,0.5,1,16268087
2020,5,136749845,357,10,16429023
2020,5,136749965,0.881,3,16429131
2020,11,136749211,1.728,3,16458920
2020,16,136749226,1,11,16458938
2020,5,136749226,0.035,3,16458937
2020,11,136749229,0.035,3,16458945
2020,12,136749229,0.105,3,16458944
2020,5,136749244,0.07,3,16429150
2020,5,136749245,0.141,3,16458959
2020,12,136749245,0.105,3,16458960
2020,12,136749263,0.846,3,16458974
2020,5,136749263,1.904,3,16458972
2020,12,136749263,27,9,16458973
2020,5,136749270,0.035,3,16429168
2020,5,136750011,0.105,3,16429172
2020,5,136749275,0.423,3,16458988
2020,12,136750014,,,16429174
2020,5,136750019,0.035,3,16429179
2020,4,136749295,0.529,3,16459010
2020,12,136750085,0.564,3,16429258
2020,5,136749386,2,3,16459095
2020,12,136750131,0.493,3,16429293
2020,5,136749399,0.088,3,16429295
2020,5,136750139,0.102,3,16429301
2020,12,136750152,0.017,3,16459131
2020,4,136750152,0.088,3,16429310
2020,5,136750156,0.793,3,16429312
2020,8,136749444,1,9,16459164
2020,5,136749444,0.105,3,16459163
2020,5,136750184,0.176,3,16459178
2020,12,136749458,0.07,3,16459185
2020,12,136749465,0.105,3,16459197
2020,12,136750200,0.035,3,16429350
2020,5,136749478,,,16459214
2020,4,136749477,0.003,3,16459212
2020,12,136749477,0.035,3,16459213
2020,12,136750213,0.035,3,16429361
2020,12,136750222,0.07,3,16429369
2020,5,136749501,0.035,3,16459234
2020,8,136750225,0.035,3,16429372
2020,12,136749508,1,11,16459240
2020,5,136750229,0.176,3,16429377
2020,10,136749513,0.035,3,16429381
2020,11,136749513,56,3,16429382
2020,8,136750242,1,9,16429394
2020,5,136750242,0.035,3,16459262
2020,5,136750242,6,10,16459260
2020,12,136750243,1.269,3,16459265
2020,5,136750256,1,11,16429406
2020,12,136750256,0.373,3,16429407
2020,12,136750259,11.993,3,16429412
2020,5,136750259,0.987,3,16429411
2020,5,136750265,0.035,3,16429414
2020,5,136750269,1.352,3,16429416
2020,4,136749549,0.035,3,16459299
2020,5,136749557,0.035,3,16429423
2020,17,136749564,1,3,16459308
2020,5,136754583,1.058,3,16429432
2020,5,136754598,192,3,16459328
2020,5,136750309,0.282,3,16429440
2020,5,136750321,0.035,3,16459341
2020,5,136754628,0.105,3,16429457
2020,5,136750333,0.176,3,16429461
2020,5,136750342,224,3,16429471
2020,8,136754640,8.113,3,16429467
2020,16,136750346,1,9,16429476
2020,8,136750346,1,3,16459361
2020,8,136750346,1,11,16429475
2020,12,136754645,106.476,3,16459366
2020,5,136754649,,,16459374
2020,12,136754661,1.022,3,16429483
2020,8,136754661,0.035,3,16429482
2020,5,136754658,0.176,3,16459380
2020,5,136754674,0.07,3,16459397
2020,12,136754674,0.035,3,16459398
2020,5,136754673,0.07,3,16429488
2020,8,136754676,1,9,16429490
2020,15,136754676,2,9,16429491
2020,4,136754679,1,11,16429492
2020,12,136750370,0.123,3,16459407
2020,5,136754692,0.423,3,16429498
2020,11,136754692,0.07,3,16459413
2020,5,136754689,0.141,3,16459408
2020,1,136754699,0.07,3,16459419
2020,16,136754709,12,9,16429506
2020,12,136754709,0.179,3,16429505
2020,5,136750381,208,3,16429507
2020,4,136754714,0.105,3,16459431
2020,8,136750389,45,9,16459435
2020,17,136754719,4,9,16429515
2020,5,136754726,128,3,16459447
2020,4,136750413,0.141,3,16429534
2020,5,136754746,128,3,16459460
2020,2,136754758,,,16459474
2020,5,136754761,0.529,3,16459477
2020,15,136754786,1,11,16459506
2020,8,136750486,1.5,9,16429604
2020,5,136754813,0.035,3,16459524
2020,4,136754843,0.176,3,16429619
2020,5,136750517,0.105,3,16429628
2020,5,136754855,0.176,3,16429636
2020,4,136754877,0.634,3,16429645
2020,17,136754897,0.141,3,16459582
2020,8,136750551,30,9,16429652
2020,12,136750551,1.022,3,16429653
2020,12,136716302,1.28,1,16457590
2020,15,136716372,1,9,16427849
2020,5,136716372,3.22,1,16427850
2020,5,136716451,428,1,16457636
2020,12,136716998,0.07,3,16428036
2020,4,136717193,1,11,16457840
2020,8,136716998,1,11,16428034
2020,5,136717340,1,1,16457874
2020,16,136717340,29,1,16457872
2020,16,136746247,2,9,16428137
2020,8,136746257,1,11,16457887
2020,12,136746257,0.141,3,16457894
2020,12,136746257,1,11,16428146
2020,5,136746266,1,11,16457899
2020,5,136746277,,,16428155
2020,5,136717762,,,16428260
2020,5,136746708,0.2,1,16457996
2020,5,136746918,1,11,16458072
2020,16,136746871,1,11,16458057
2020,16,136746871,28.25,9,16428330
2020,16,136746957,,,16458083
2020,5,136718334,19.48,1,16458133
2020,17,136718334,0.001,1,16428399
2020,4,136747461,1,11,16428425
2020,1,136747464,1,11,16458161
2020,11,136747464,0.58,1,16458162
2020,5,136748168,0.07,3,16458315
2020,5,136748184,0.141,3,16428570
2020,17,136719194,1,9,16428587
2020,5,136719194,0.199,3,16428586
2020,16,136719194,1,9,16458327
2020,5,136748509,0.282,3,16458437
2020,5,136748583,6,10,16458459
2020,16,136745158,4,9,16427841
2020,16,136716546,0.6,1,16457657
2020,12,136716465,,,16427882
2020,16,136745425,1,11,16457659
2020,12,136745425,1,11,16427900
2020,16,136745425,1.6,1,16427899
2020,5,136716596,,,16457666
2020,5,136745645,19.3,1,16427952
2020,2,136745677,3,1,16457709
2020,5,136716827,,,16427982
2020,12,136745901,0.5,1,16457797
2020,5,136717174,1,1,16428088
2020,16,136717377,2,9,16457882
2020,12,136717223,,,16428099
2020,12,136717286,1,11,16428124
2020,4,136717286,1,11,16428123
2020,12,136717357,1,11,16428135
2020,17,136717377,27,9,16457886
2020,5,136717377,0.035,3,16457881
2020,5,136746267,1,11,16457900
2020,5,136746293,1,11,16428168
2020,12,136746293,6,9,16457905
2020,5,136746302,1,11,16428173
2020,8,136746302,1,9,16428174
2020,4,136746302,1,11,16428172
2020,5,136717461,17,1,16428180
2020,5,136717561,1,1,16428207
2020,12,136717519,1,11,16428201
2020,16,136717565,6,9,16428209
2020,11,136749882,0.035,3,16429054
2020,12,136749882,256,7,16458846
2020,5,136749882,0.07,3,16458844
2020,5,136749135,0.141,3,16458874
2020,12,136749171,0.035,3,16458899
2020,8,136749171,112,9,16458898
2020,5,136749171,0.123,3,16458897
2020,5,136749981,0.088,3,16458939
2020,12,136749302,0.008,3,16429214
2020,5,136749302,0.07,3,16429213
2020,17,136749357,0.035,3,16459074
2020,5,136749357,0.352,3,16459072
2020,12,136749442,0.141,3,16459162
2020,12,136749448,1,9,16459170
2020,12,136749448,0.035,3,16459171
2020,12,136750221,0.003,3,16429366
2020,5,136750245,0.176,3,16429398
2020,12,136750258,0.07,3,16429410
2020,12,136750262,1,11,16459278
2020,4,136749546,1,9,16459297
2020,12,136749546,0.035,3,16459298
2020,5,136750319,0.01,3,16429447
2020,1,136754631,0.035,3,16459350
2020,5,136750332,160,3,16429460
2020,12,136750348,0.035,3,16429477
2020,15,136750348,0.035,3,16459362
2020,5,136750352,8,3,16459368
2020,2,136750352,4.056,3,16459367
2020,12,136750352,16,3,16459369
2020,5,136754662,0.035,3,16459385
2020,5,136754662,5,10,16459384
2020,12,136754665,0.07,3,16459388
2020,4,136754665,0.211,3,16459386
2020,12,136750376,,,16459412
2020,4,136754703,0.176,3,16459421
2020,12,136754703,0.176,3,16459422
2020,8,136750380,13,9,16429504
2020,5,136750382,160,3,16429509
2020,5,136750400,,,16429519
2020,12,136750426,3.033,3,16429545
2020,12,136750438,0.035,3,16429558
2020,5,136754770,10,3,16459488
2020,5,136750454,0.352,3,16459495
2020,5,136750476,0.176,3,16459519
2020,4,136754844,0.035,3,16429620
2020,8,136750511,1,9,16429622
2020,8,136754849,0.07,3,16459545
2020,8,136754849,1,9,16459544
2020,4,136754849,0.035,3,16429624
2020,2,136750519,0.211,3,16429629
2020,8,136750519,44,9,16429631
2020,5,136750519,20.992,3,16429630
2020,5,136754852,6.384,3,16459549
2020,12,136754852,25,9,16429633
2020,8,136754852,1,11,16459550
2020,11,136750523,6.525,3,16459552
2020,1,136750523,0.423,3,16429634
2020,12,136750523,13,9,16459551
2020,5,136750543,0.423,3,16459569
2020,8,136750543,13,9,16459570
2020,12,136754886,0.236,3,16459575
2020,5,136754886,0.278,3,16459574
2020,12,136754892,0.003,3,16459580
2020,5,135984535,8.3,1,16309277
2020,16,135983758,5,9,16309120
2020,5,135987192,5,1,16309241
2020,5,135991551,13.4,1,16309546
2020,5,135989467,0.001,1,16309553
2020,5,135992161,1.9,1,16309596
2020,13,135993028,0.5,1,16309655
2020,16,135993028,1,9,16314320
2020,5,135993774,0.013,3,16314488
2020,12,135996655,,,16309841
2020,5,136746456,,,16428215
2020,16,136747044,34,1,16428375
2020,12,136746745,5.7,1,16458004
2020,12,136718197,1,11,16428385
2020,11,136718373,15,1,16458140
2020,12,136718373,4.2,1,16458139
2020,12,136748016,0.705,3,16458242
2020,5,136748016,0.352,3,16458241
2020,5,136719216,15,10,16428599
2020,12,136719235,,,16428611
2020,5,136719267,0.07,3,16428624
2020,16,136719267,39,9,16428626
2020,12,136719267,0.141,3,16428625
2020,5,136748443,0.352,3,16458402
2020,5,136719553,1.693,3,16428733
2020,12,136748717,,,16428737
2020,5,136749583,0.176,3,16428758
2020,5,136748758,2.6,3,16458552
2020,5,136749623,0.07,3,16428793
2020,5,136748808,0.952,3,16458594
2020,5,136749684,,,16458646
2020,5,136749689,1,11,16428862
2020,5,136749696,14,10,16428874
2020,5,136748918,25.608,3,16458693
2020,4,136749764,0.049,3,16458734
2020,11,136749764,10.169,3,16428938
2020,12,136749764,0.264,3,16428937
2020,5,136749775,0.119,3,16458737
2020,5,136748965,0.095,3,16458740
2020,12,136749785,0.017,3,16428957
2020,5,136749785,0.035,3,16428956
2020,12,136749822,0.987,3,16429001
2020,12,136749830,0.987,3,16429008
2020,5,136749167,0.141,3,16458893
2020,11,136749984,0.07,3,16429147
2020,12,136749987,0.035,3,16429149
2020,11,136749999,1.975,3,16429164
2020,5,136749296,0.07,3,16459011
2020,12,136749296,0.035,3,16459012
2020,16,136750035,1,9,16429205
2020,12,136750035,0.017,3,16459013
2020,12,136750045,0.102,3,16429210
2020,4,136749329,1,9,16459040
2020,12,136749363,1,9,16459079
2020,12,136749412,320,7,16459124
2020,5,136750169,0.035,3,16429326
2020,12,136750169,0.246,3,16429327
2020,5,136750174,0.008,3,16459166
2020,12,136750174,0.017,3,16459168
2020,12,136749450,0.07,3,16459176
2020,5,136749450,0.07,3,16459175
2020,12,136749468,0.035,3,16459200
2020,8,136749468,1,9,16459196
2020,12,136749487,0.021,3,16429362
2020,12,136749506,0.021,3,16459238
2020,12,136754582,0.035,3,16459317
2020,5,136750314,0.176,3,16429445
2020,5,136750320,,,16459340
2020,4,136750325,0.035,3,16429455
2020,5,136750335,0.352,3,16459353
2020,12,136750335,0.035,3,16459354
2020,12,136750353,0.123,3,16459372
2020,5,136750353,0.141,3,16459371
2020,4,136750353,0.423,3,16459370
2020,12,136754655,,,16459379
2020,5,136750377,560,3,16429500
2020,5,136754708,128,3,16459428
2020,5,136754712,96,3,16429510
2020,4,136750394,0.105,3,16459441
2020,5,136754737,1,11,16459453
2020,5,136750411,256,3,16429532
2020,8,136750434,1,9,16429553
2020,12,136750435,160,3,16429555
2020,2,136750435,96,3,16429554
2020,5,136750452,0.352,3,16429565
2020,5,136750462,3,10,16459505
2020,5,136750462,0.052,3,16429578
2020,5,136754801,0.007,3,16459517
2020,5,136750475,0.176,3,16429592
2020,4,136750487,0.035,3,16459525
2020,1,136750487,0.07,3,16429602
2020,12,136750490,0.493,3,16459526
2020,5,136750495,0.176,3,16429608
2020,12,136750502,0.987,3,16459534
2020,5,136750507,0.07,3,16429617
2020,16,136750507,0.846,3,16429618
2020,12,136754841,0.07,3,16459540
2020,16,136754841,1,11,16459541
2020,12,136750516,0.105,3,16429627
2020,5,136754856,0.176,3,16429635
2020,12,136754856,0.105,3,16429637
2020,4,136750520,0.07,3,16429632
2020,12,135978585,0.2,1,16308512
2020,17,135985418,0.6,1,16313506
2020,12,135983061,,,16308936
2020,5,135983505,0.6,1,16309047
2020,12,135983373,3.9,1,16313697
2020,8,135983505,2,1,16309048
2020,5,135984259,2.4,1,16309227
2020,12,135989291,0.13,3,16309543
2020,16,135993592,,,16309756
2020,4,133978944,0.003,3,15965927
2020,5,133978973,0.253,3,15978463
2020,8,133979004,10,9,15978480
2020,5,133979112,,,15966004
2020,5,133982583,1,1,15966239
2020,5,133984898,1,9,15966248
2020,16,133984898,242,9,15966247
2020,5,133985306,1,1,15966352
2020,12,133985315,1,9,15978735
2020,5,133983140,1,11,15978769
2020,17,133985667,,,15966468
2020,5,133985900,,,15966547
2020,5,133983651,0.035,3,15966550
2020,5,133983738,31.5,1,15966572
2020,5,133986107,,,15978955
2020,5,133986217,,,15966615
2020,5,133983893,4,1,15966619
2020,2,133984320,,,15966737
2020,5,133984431,,,15966758
2020,8,133990216,7,9,15966973
2020,12,133990216,0.035,3,15966974
2020,5,133987764,1.4,1,15979381
2020,11,133993739,1,9,15979950
2020,12,133996150,1,9,15982587
2020,2,133996156,0.2,1,15979960
2020,4,133993984,35,1,15979982
2020,12,133993994,10,1,15982615
2020,5,135802469,0.881,3,16268193
2020,5,135797787,0.211,3,16268106
2020,2,135797787,0.035,3,16268105
2020,12,135798017,0.119,3,16262309
2020,5,135798017,0.032,3,16268188
2020,5,135803045,,,16268319
2020,5,135803094,16,1,16268334
2020,2,135803094,1,1,16272480
2020,5,135805087,1.7,3,16268499
2020,5,135805647,0.024,3,16268557
2020,5,135804273,6.987,3,16268564
2020,12,135805745,,,16272857
2020,5,135804375,,,16268587
2020,5,135978622,8.5,1,16313231
2020,12,135980202,2,1,16308408
2020,5,135981823,1,9,16308672
2020,12,135982762,6,1,16308868
2020,12,135983495,2,1,16309043
2020,5,135983495,5,1,16309044
2020,5,135986992,0.3,1,16313903
2020,12,135988823,1,1,16309490
2020,5,135991141,2.6,1,16309516
2020,2,135989256,0.003,3,16309536
2020,5,135992088,1.077,3,16309591
2020,12,135992088,0.647,3,16309593
2020,5,135993016,452.4,1,16309654
2020,12,135996381,0.035,3,16309748
2020,5,135993717,0.141,3,16314472
2020,12,135993717,1,9,16314474
2020,12,135798002,50,1,16268183
2020,16,135798002,21,9,16268184
2020,18,135798002,,,16262302
2020,12,135798093,0.038,3,16262327
2020,5,135802993,40,1,16268313
2020,12,135803274,1,11,16268363
2020,17,135799519,1,9,16268406
2020,12,135803617,0.5,1,16272586
2020,5,135804834,0.001,1,16272638
2020,8,135804834,0.16,1,16272637
2020,4,135804895,0.003,3,16268475
2020,12,135803893,1,11,16268506
2020,5,135805100,5,1,16268501
2020,12,135803937,0.001,7,16272739
2020,5,135804233,0.074,3,16272836
2020,16,135804233,2,9,16272837
2020,12,135809781,0.507,3,16268669
2020,8,135810029,1,9,16268712
2020,5,135810099,0.035,3,16268726
2020,5,135802327,2.5,1,16262258
2020,15,135797921,7,9,16268164
2020,5,135797921,0.158,3,16268159
2020,12,135802439,0.035,3,16268179
2020,5,135802488,1.216,3,16262318
2020,12,135802824,0.001,3,16262409
2020,4,135802824,0.035,3,16268274
2020,5,135802824,0.07,3,16268275
2020,12,135798797,0.01,3,16262448
2020,12,135799350,0.035,3,16268379
2020,5,135799350,0.035,3,16268378
2020,5,135799443,0.035,3,16272545
2020,2,135799481,1,11,16272557
2020,4,135803727,0.003,3,16268435
2020,12,135804736,0.246,3,16268436
2020,5,135804736,0.141,3,16272610
2020,12,135803869,0.105,3,16268497
2020,5,135804253,,,16268559
2020,5,135809594,7.118,3,16268625
2020,5,135809671,0.215,3,16268643
2020,4,135810127,0.003,3,16272975
2020,5,135810129,0.211,3,16272976
2020,12,135810129,0.01,3,16268732
2020,12,133979008,34,1,15978474
2020,5,133979008,12,1,15965957
2020,8,133979008,87,9,15978475
2020,5,133979123,10,1,15978531
2020,2,133979123,7,1,15966006
2020,12,133982185,0.002,3,15966107
2020,5,133984243,0.001,1,15966715
2020,4,133985906,,,15966548
2020,5,133986351,,,15979032
2020,12,133986673,0.119,3,15966740
2020,5,133986673,0.148,3,15966739
2020,12,133984366,1,11,15966748
2020,12,133984366,0.419,3,15966747
2020,5,133989659,0.423,3,15966810
2020,8,133987501,30.4,1,15979308
2020,5,133987501,42.3,1,15979307
2020,13,133987501,0.4,1,15979309
2020,12,133990249,0.1,1,15979335
2020,13,133990249,26.1,1,15966985
2020,5,133987857,1,1,15979413
2020,5,135798385,,,16262382
2020,5,135798426,16,1,16262395
2020,15,135798426,2.75,9,16262393
2020,12,135798426,16,1,16262396
2020,12,135802982,0.292,3,16268311
2020,5,135798897,5,1,16268325
2020,12,135805056,0.035,3,16272705
2020,12,135803849,0.035,3,16272694
2020,8,135809896,7,9,16268688
2020,4,135809896,0.035,3,16268686
2020,5,135809896,0.031,3,16268687
2020,12,135989912,,,16309332
2020,12,135988860,1,1,16314173
2020,16,135988860,2,9,16309497
2020,5,135994757,,,16314239
2020,5,135995496,0.4,1,16314298
2020,5,135996217,41.6,3,16309705
2020,5,135996615,0.105,3,16309825
2020,5,133981652,1,11,15965929
2020,11,133981652,1,11,15978459
2020,12,133981883,1,3,15966021
2020,8,133979184,1,9,15966043
2020,12,133983047,1,9,15966350
2020,5,133979512,1,1,15978586
2020,16,133979512,0.75,1,15966120
2020,16,133985151,,,15978687
2020,12,133985617,0.211,3,15966449
2020,5,133983610,,,15978887
2020,5,133983702,88.1,1,15966560
2020,12,133983702,5.8,1,15978936
2020,2,133983702,2.3,1,15966561
2020,5,133986152,139,1,15966591
2020,5,133984347,0.001,1,15966742
2020,12,133986992,0.035,3,15966807
2020,8,133987124,6,9,15979219
2020,5,135797940,0.246,3,16268169
2020,12,135798029,,,16262313
2020,8,135798232,,,16268235
2020,4,135798330,0.035,3,16262377
2020,12,135798330,0.035,3,16262379
2020,5,135798330,0.07,3,16262378
2020,8,135798467,3,9,16262401
2020,5,135798467,0.081,3,16268268
2020,12,135803435,1,1,16272529
2020,5,135804814,0.176,3,16272630
2020,17,135805147,3,9,16272728
2020,5,135803980,,,16272767
2020,5,135809610,0.003,3,16268630
2020,4,135809610,0.017,3,16268629
2020,5,133981699,7.6,1,15965953
2020,16,133979497,4,1,15978583
2020,5,133979497,29,1,15966110
2020,12,133985888,1,11,15966543
2020,2,133985104,,,15966281
2020,5,133985110,,,15966283
2020,5,133986001,1,11,15978925
2020,12,133983121,1,11,15966381
2020,5,133983121,1,11,15966380
2020,5,133986268,3.6,4,15979017
2020,5,133986354,0.5,1,15979033
2020,5,133986616,,,15979098
2020,12,133987633,1,1,15979353
2020,5,133991252,0.153,3,15979555
2020,8,133991252,0.014,3,15979556
2020,4,135802395,1,9,16268167
2020,5,135802455,0.352,3,16268192
2020,4,135802455,0.035,3,16268191
2020,2,135802994,,,16262451
2020,4,135799299,1,1,16272525
2020,4,135803557,0.105,3,16272567
2020,5,135803557,1,11,16272568
2020,12,135803557,3.95,3,16268405
2020,5,135804580,,,16272585
2020,12,135803934,1,11,16272735
2020,16,135803934,1,9,16272736
2020,16,135803934,1,11,16272737
2020,12,135805277,0.01,3,16272770
2020,5,135809716,0.072,3,16268652
2020,12,135806323,0.007,3,16272939
2020,5,135797876,0.105,3,16268148
2020,8,135797876,2,9,16268149
2020,12,135797872,1.1,1,16268146
2020,12,135797965,1.3,1,16262288
2020,5,135798001,,,16262301
2020,5,135798201,5.213,3,16262358
2020,5,135802986,10,9,16268312
2020,5,135799003,,,16268342
2020,5,135803560,216.9,1,16268407
2020,5,135803625,9.5,1,16268417
2020,16,135803767,0.001,1,16272625
2020,12,135803767,0.001,1,16268451
2020,8,135804821,0.4,1,16268463
2020,5,135804821,0.001,1,16268462
2020,5,135803784,0.001,1,16268465
2020,12,135803784,0.001,1,16272635
2020,5,135805865,0.002,3,16272864
2020,5,135806435,0.367,3,16272965
2020,5,135806637,0.208,3,16273001
2020,5,135810258,0.017,3,16268758
2020,16,133984282,,,15966726
2020,12,133986844,5.3,1,15979146
2020,12,133989622,,,15966789
2020,12,133987068,,,15979199
2020,4,133987104,0.15,1,15966847
2020,12,133987335,1,11,15979266
2020,5,133987348,2.2,1,15966913
2020,5,133988019,1,11,15979473
2020,5,133988019,0.6,1,15979472
2020,8,133988019,3.4,1,15979474
2020,12,133988270,0.289,3,15979527
